timestamp,open,high,low,close,volume,SMA50,SMA200,RSI,MACD,ATR,target
2024-03-06 04:00:00+00:00,1.34257,1.3427,1.34213,1.34215,2967,,,,0.0,,0
2024-03-06 05:00:00+00:00,1.34216,1.34227,1.34172,1.34186,2749,,,,-2.3133903133798484e-05,,0
2024-03-06 06:00:00+00:00,1.34186,1.34201,1.34162,1.34164,3539,,,,-5.8544979342656234e-05,,0
2024-03-06 07:00:00+00:00,1.34164,1.34167,1.3408,1.34116,3538,,,,-0.00012391211905815602,,0
2024-03-06 08:00:00+00:00,1.34118,1.34166,1.34088,1.34116,3940,,,,-0.00017371358613949006,,0
2024-03-06 09:00:00+00:00,1.34119,1.34145,1.34086,1.34086,2704,,,,-0.00023468381150348883,,1
2024-03-06 10:00:00+00:00,1.34088,1.34154,1.34082,1.3414,3972,,,,-0.0002367011241215522,,0
2024-03-06 11:00:00+00:00,1.3414,1.34145,1.34096,1.34106,2892,,,,-0.00026270669812022973,,0
2024-03-06 12:00:00+00:00,1.34105,1.34109,1.34066,1.34102,2943,,,,-0.0002832785102488966,,0
2024-03-06 13:00:00+00:00,1.34102,1.3412,1.34002,1.34005,5889,,,,-0.0003735466991219294,,0
2024-03-06 14:00:00+00:00,1.34006,1.34006,1.3393,1.33938,4601,,,,-0.0004934599901293968,,0
2024-03-06 15:00:00+00:00,1.33948,1.3399,1.33818,1.33836,6485,,,,-0.0006631531954470749,,0
2024-03-06 16:00:00+00:00,1.33838,1.33865,1.33728,1.33782,4862,,,,-0.0008316233341381096,,1
2024-03-06 17:00:00+00:00,1.3378,1.33882,1.33745,1.33878,5394,,,23.547828937268577,-0.0008775572224670736,0.0008421428571428548,0
2024-03-06 18:00:00+00:00,1.33878,1.33882,1.3381,1.33854,4250,,,22.69284149776469,-0.0009226899586511905,0.0008528571428571314,1
2024-03-06 19:00:00+00:00,1.33853,1.33926,1.33851,1.33894,5127,,,28.273750620162332,-0.0009156265473009295,0.0008671428571428283,0
2024-03-06 20:00:00+00:00,1.33896,1.33928,1.33871,1.33877,2923,,,28.485697331370304,-0.0009132192985530363,0.0008799999999999761,1
2024-03-06 21:00:00+00:00,1.33878,1.33913,1.33878,1.3388,3571,,,31.028869066854526,-0.0008985330575277395,0.0008435714285714038,1
2024-03-06 22:00:00+00:00,1.3389,1.33902,1.33859,1.3389,406,,,32.120182012255256,-0.0008688098423934587,0.0008185714285714145,0
2024-03-06 23:00:00+00:00,1.33893,1.33895,1.33834,1.33848,1884,,,31.52167060506352,-0.0008691257297681609,0.0008199999999999795,0
2024-03-07 00:00:00+00:00,1.33847,1.33848,1.33744,1.33774,1920,,,22.43971172349933,-0.0009184999921869608,0.0008428571428571134,1
2024-03-07 01:00:00+00:00,1.33774,1.3381,1.33742,1.33778,2552,,,24.13243882426802,-0.0009435254115497393,0.0008564285714285358,1
2024-03-07 02:00:00+00:00,1.33779,1.3384,1.33772,1.33783,2323,,,24.88183490619174,-0.0009483911912608889,0.0008742857142856846,0
