timestamp,open,high,low,close,volume,SMA50,SMA200,RSI,MACD,ATR,target
2024-03-06 04:00:00+00:00,1.08508,1.08524,1.08495,1.08519,1408,,,,0.0,,1
2024-03-06 05:00:00+00:00,1.08518,1.0857,1.08516,1.08552,1866,,,,2.6324786324583016e-05,,1
2024-03-06 06:00:00+00:00,1.08549,1.08607,1.08549,1.08595,2183,,,,8.095161565213616e-05,,1
2024-03-06 07:00:00+00:00,1.08594,1.08666,1.08586,1.08621,4008,,,,0.00014356862876452325,,1
2024-03-06 08:00:00+00:00,1.0862,1.08743,1.08592,1.08732,4108,,,,0.0002795384409892687,,1
2024-03-06 09:00:00+00:00,1.08732,1.08778,1.08694,1.08766,3029,,,,0.0004100043800145947,,1
2024-03-06 10:00:00+00:00,1.08765,1.08796,1.08734,1.08774,2303,,,,0.0005139306356038986,,0
2024-03-06 11:00:00+00:00,1.08775,1.08785,1.08716,1.08758,2243,,,,0.0005767340479818639,,0
2024-03-06 12:00:00+00:00,1.08758,1.08788,1.08674,1.08688,2730,,,,0.0005635260770757711,,1
2024-03-06 13:00:00+00:00,1.0869,1.08851,1.08685,1.0885,8223,,,,0.000675986771356607,,1
2024-03-06 14:00:00+00:00,1.08848,1.08895,1.0883,1.0887,5702,,,,0.0007723478649228621,,1
2024-03-06 15:00:00+00:00,1.0885,1.09089,1.08814,1.09051,8618,,,,0.0009834302275184559,,1
2024-03-06 16:00:00+00:00,1.0905,1.0915,1.08995,1.09122,5615,,,,0.001194239141489195,,0
2024-03-06 17:00:00+00:00,1.09124,1.09154,1.08994,1.09024,5387,,,78.92312658376139,0.0012676166194836025,0.001087142857142842,1
2024-03-06 18:00:00+00:00,1.09026,1.09078,1.09004,1.0903,4617,,,79.0669957977323,0.0013154466478897398,0.0011192857142857196,0
2024-03-06 19:00:00+00:00,1.09028,1.09028,1.08934,1.08969,5650,,,72.9877594455761,0.0012892685032173112,0.00114928571428571,1
2024-03-06 20:00:00+00:00,1.08967,1.08994,1.08929,1.0899,4203,,,72.31626978217326,0.0012708181790073159,0.001154285714285695,0
2024-03-06 21:00:00+00:00,1.08989,1.08994,1.08955,1.0899,1250,,,71.47834683389485,0.0012418805383414,0.001124999999999979,0
2024-03-06 22:00:00+00:00,1.08968,1.09018,1.08968,1.08981,970,,,66.44637645320029,0.0011978766257016993,0.0010528571428571251,1
2024-03-06 23:00:00+00:00,1.08978,1.09016,1.08977,1.08996,782,,,65.58253141525196,0.0011617154220584514,0.0010207142857142795,1
2024-03-07 00:00:00+00:00,1.08995,1.09074,1.08994,1.09031,2761,,,66.7972633775571,0.001148065300434542,0.0010335714285714273,0
2024-03-07 01:00:00+00:00,1.09032,1.09044,1.08966,1.0898,3912,,,63.87488821894668,0.0010836036347698919,0.0010399999999999934,1
2024-03-07 02:00:00+00:00,1.0898,1.0899,1.08936,1.08986,2498,,,70.24443160026638,0.001025537046174696,0.000997142857142855,1
2024-03-07 03:00:00+00:00,1.08985,1.09015,1.08954,1.09007,1630,,,63.19312862121079,0.0009851083850680453,0.0009221428571428555,1
2024-03-07 04:00:00+00:00,1.09006,1.09055,1.09003,1.09036,2072,,,63.74157410893454,0.0009653411048839988,0.0009128571428571279,0
2024-03-07 05:00:00+00:00,1.09036,1.09058,1.08998,1.09004,1984,,,44.83502688123367,0.000913325815795174,0.0007592857142857243,1
2024-03-07 06:00:00+00:00,1.09004,1.09031,1.08986,1.09018,2376,,,36.934543446327254,0.0008733329161869641,0.0006807142857142885,0
2024-03-07 07:00:00+00:00,1.0902,1.09044,1.08912,1.08938,4444,,,38.68406800606356,0.0007682292721495898,0.0006607142857142843,1
2024-03-07 08:00:00+00:00,1.08938,1.0898,1.08878,1.0898,4391,,,43.99023657131981,0.0007106326362553705,0.0006807142857142726,1
2024-03-07 09:00:00+00:00,1.08977,1.09028,1.08928,1.09017,2970,,,56.12224854299048,0.0006869243587170892,0.0006835714285714024,0
2024-03-07 10:00:00+00:00,1.09018,1.0902,1.08897,1.08966,3438,,,47.156241661757235,0.0006198375388941635,0.0007249999999999915,0
2024-03-07 11:00:00+00:00,1.08967,1.08993,1.08924,1.0894,2769,,,44.4195040461909,0.0005394722237748173,0.0007464285714285765,1
2024-03-07 12:00:00+00:00,1.08941,1.09002,1.08922,1.08944,2968,,,45.82378294967028,0.00047355099712809157,0.0007678571428571455,0
2024-03-07 13:00:00+00:00,1.08946,1.08969,1.08677,1.08722,9305,,,28.9230146273525,0.0002394127027796067,0.0009485714285714256,1
