timestamp,open,high,low,close,volume,SMA50,SMA200,RSI,MACD,ATR,target
2024-03-06 04:00:00+00:00,0.8846,0.88471,0.88436,0.88442,1121,,,,0.0,,0
2024-03-06 05:00:00+00:00,0.88442,0.88448,0.88411,0.8844,1064,,,,-1.5954415953922663e-06,,0
2024-03-06 06:00:00+00:00,0.88444,0.88446,0.88421,0.88424,1613,,,,-1.5590782542318493e-05,,0
2024-03-06 07:00:00+00:00,0.88428,0.88434,0.88375,0.88422,2743,,,,-2.797356211570179e-05,,1
2024-03-06 08:00:00+00:00,0.88422,0.8849,0.88404,0.88427,3303,,,,-3.3367779022297483e-05,,1
2024-03-06 09:00:00+00:00,0.88428,0.88558,0.88418,0.8845,2705,,,,-1.8866179401832994e-05,,1
2024-03-06 10:00:00+00:00,0.88452,0.88534,0.88434,0.8853,2012,,,,5.652813573564508e-05,,0
2024-03-06 11:00:00+00:00,0.8853,0.88557,0.88464,0.8849,2508,,,,8.304472866971224e-05,,1
2024-03-06 12:00:00+00:00,0.88488,0.88514,0.88448,0.88514,2416,,,,0.00012201875756490121,,0
2024-03-06 13:00:00+00:00,0.88514,0.88518,0.88356,0.88362,5617,,,,2.990987698325842e-05,,0
2024-03-06 14:00:00+00:00,0.8836,0.88387,0.88216,0.883,4102,,,,-9.205474315299167e-05,,0
2024-03-06 15:00:00+00:00,0.88314,0.88364,0.88144,0.88184,5657,,,,-0.0002790976251043631,,0
2024-03-06 16:00:00+00:00,0.88184,0.88252,0.88071,0.88124,3363,,,,-0.00047032384173151254,,1
2024-03-06 17:00:00+00:00,0.88126,0.88216,0.88046,0.88194,3264,,,30.98152856726925,-0.0005589446799240116,0.001103571428571426,0
2024-03-06 18:00:00+00:00,0.88194,0.882,0.88142,0.88176,2175,,,30.149190733033777,-0.0006363661949759791,0.0011200000000000019,1
2024-03-06 19:00:00+00:00,0.88176,0.88258,0.88174,0.88228,2549,,,35.27770918223159,-0.000648290559247755,0.0011535714285714285,0
2024-03-06 20:00:00+00:00,0.88231,0.88262,0.88202,0.88202,1926,,,34.794453818855175,-0.0006709858240275812,0.0011785714285714257,1
2024-03-06 21:00:00+00:00,0.88202,0.88218,0.88194,0.8821,894,,,35.597758373828526,-0.0006747386859032867,0.0011535714285714285,1
2024-03-06 22:00:00+00:00,0.88241,0.88258,0.88199,0.88212,1206,,,35.33417535082425,-0.0006683941909521041,0.0011342857142857146,0
2024-03-06 23:00:00+00:00,0.8821,0.8823,0.88177,0.88208,877,,,33.053156478404375,-0.000658997288173313,0.0010721428571428468,0
2024-03-07 00:00:00+00:00,0.88208,0.88237,0.88169,0.88203,2073,,,24.413092052692647,-0.0006481137057892106,0.001049285714285705,0
2024-03-07 01:00:00+00:00,0.88202,0.8821,0.88122,0.88176,2404,,,24.92007206373563,-0.0006537392329151182,0.0010457142857142768,0
2024-03-07 02:00:00+00:00,0.88177,0.88224,0.88162,0.88173,1438,,,21.8181313299428,-0.0006530898398323659,0.001042857142857139,0
2024-03-07 03:00:00+00:00,0.88174,0.88216,0.88152,0.88168,1046,,,28.820872599951983,-0.0006491270408094385,0.0009728571428571484,0
2024-03-07 04:00:00+00:00,0.88165,0.88169,0.88092,0.88098,1540,,,28.32609515765276,-0.0006944652804260487,0.0009057142857142875,1
2024-03-07 05:00:00+00:00,0.88098,0.8819,0.88098,0.88178,1371,,,49.30216506271896,-0.0006582548951635792,0.0008142857142857198,0
2024-03-07 06:00:00+00:00,0.88178,0.88194,0.8809,0.88104,2000,,,47.74759719226124,-0.0006814147939446791,0.0007592857142857164,1
2024-03-07 07:00:00+00:00,0.88103,0.88186,0.88081,0.88166,3119,,,46.78884058629217,-0.0006423359135715456,0.000712857142857142,0
2024-03-07 08:00:00+00:00,0.88163,0.882,0.88088,0.88117,2941,,,43.68295255645915,-0.0006434868088509571,0.0007514285714285696,0
2024-03-07 09:00:00+00:00,0.88117,0.88163,0.88069,0.88081,1980,,,33.702777862773786,-0.0006657732731427668,0.0007585714285714259,0
2024-03-07 10:00:00+00:00,0.88082,0.88136,0.88021,0.88028,1778,,,31.799070044563962,-0.0007179262206861159,0.0007978571428571438,0
