timestamp,open,high,low,close,volume,SMA50,SMA200,RSI,MACD,ATR,target
2024-03-06 04:00:00+00:00,0.65144,0.65177,0.65124,0.65142,891,,,,0.0,,1
2024-03-06 05:00:00+00:00,0.65144,0.65199,0.65132,0.6517,1027,,,,2.2336182336268884e-05,,0
2024-03-06 06:00:00+00:00,0.6517,0.65206,0.65152,0.6517,1311,,,,3.95814969036401e-05,,1
2024-03-06 07:00:00+00:00,0.65173,0.65252,0.65163,0.65184,2605,,,,6.380980322373553e-05,,1
2024-03-06 08:00:00+00:00,0.65183,0.65216,0.65124,0.65216,2203,,,,0.00010759198278265103,,1
2024-03-06 09:00:00+00:00,0.65214,0.65244,0.6516,0.65242,1662,,,,0.00016140888149362986,,0
2024-03-06 10:00:00+00:00,0.65243,0.6525,0.652,0.65216,1324,,,,0.00018099296018181388,,1
2024-03-06 11:00:00+00:00,0.65212,0.65268,0.65212,0.6526,1326,,,,0.00022937372883868878,,0
2024-03-06 12:00:00+00:00,0.65262,0.6531,0.652,0.65204,1436,,,,0.00021999257916704984,,1
2024-03-06 13:00:00+00:00,0.65204,0.65422,0.652,0.65406,3998,,,,0.0003712752387785567,,1
2024-03-06 14:00:00+00:00,0.65404,0.65538,0.65404,0.65512,2939,,,,0.0005701288867502319,,1
2024-03-06 15:00:00+00:00,0.65496,0.6569,0.65468,0.65657,4100,,,,0.0008350982247706806,,1
2024-03-06 16:00:00+00:00,0.65654,0.65816,0.65616,0.6576,2476,,,,0.001115343737752239,,0
2024-03-06 17:00:00+00:00,0.65762,0.6579,0.65702,0.65721,2676,,,85.26173036976506,0.0012910877295440049,0.0010864285714285518,0
2024-03-06 18:00:00+00:00,0.65722,0.65783,0.65684,0.65714,2559,,,84.54091985834748,0.0014084815951411755,0.0011192857142857035,0
2024-03-06 19:00:00+00:00,0.6571,0.65712,0.65631,0.65663,2834,,,78.96579253571198,0.0014437220129720485,0.0011307142857142785,0
2024-03-06 20:00:00+00:00,0.65662,0.65668,0.65614,0.65653,1953,,,78.0486535794247,0.001446902146452378,0.0011307142857142865,0
2024-03-06 21:00:00+00:00,0.65652,0.65656,0.6562,0.65642,490,,,76.68985155502085,0.0014241298618975495,0.0010928571428571493,0
