timestamp,open,high,low,close,volume,SMA50,SMA200,RSI,MACD,ATR,target
2024-03-06 04:00:00+00:00,1.35858,1.35878,1.35842,1.35854,998,,,,0.0,,0
2024-03-06 05:00:00+00:00,1.35854,1.35862,1.35802,1.35831,1463,,,,-1.8347578347510662e-05,,1
2024-03-06 06:00:00+00:00,1.35832,1.35858,1.35806,1.35858,1609,,,,-1.0974910917838088e-05,,1
2024-03-06 07:00:00+00:00,1.35858,1.35888,1.358,1.35878,3623,,,,1.0880881637254092e-05,,0
2024-03-06 08:00:00+00:00,1.35881,1.35946,1.35815,1.35844,4652,,,,7.578600593749485e-07,,0
2024-03-06 09:00:00+00:00,1.35844,1.35896,1.3581,1.35813,3301,,,,-3.191126351387297e-05,,1
2024-03-06 10:00:00+00:00,1.35813,1.35877,1.35796,1.3587,2163,,,,-1.167298410842399e-05,,0
2024-03-06 11:00:00+00:00,1.35868,1.35876,1.35756,1.35768,1754,,,,-7.705127820245572e-05,,1
2024-03-06 12:00:00+00:00,1.35766,1.35898,1.35702,1.35892,3810,,,,-2.8478132228171305e-05,,0
2024-03-06 13:00:00+00:00,1.35892,1.35892,1.35652,1.3566,7763,,,,-0.00017516893658187094,,0
2024-03-06 14:00:00+00:00,1.3566,1.35688,1.35304,1.3535,7107,,,,-0.0005353948495476768,,0
2024-03-06 15:00:00+00:00,1.35362,1.35421,1.35097,1.35138,9142,,,,-0.0009806385722468391,,0
2024-03-06 16:00:00+00:00,1.35138,1.35183,1.35058,1.35106,5709,,,,-0.0013438279439086376,,0
2024-03-06 17:00:00+00:00,1.35108,1.35167,1.35039,1.35056,4737,,,18.181797883160428,-0.0016529497827444395,0.001464999999999986,1
2024-03-06 18:00:00+00:00,1.35058,1.35155,1.3499,1.35136,5472,,,23.088431541375755,-0.0018124845592371042,0.0015571428571428284,1
2024-03-06 19:00:00+00:00,1.35136,1.35237,1.35106,1.35168,5570,,,25.31642930528632,-0.0018912940330220174,0.0016078571428571292,1
2024-03-06 20:00:00+00:00,1.3517,1.35234,1.35161,1.35172,3790,,,24.015126044564,-0.0019282952556962663,0.001622857142857148,0
2024-03-06 21:00:00+00:00,1.35174,1.35176,1.35129,1.35133,1109,,,22.180708698287503,-0.0019664210540231153,0.0015935714285714323,1
2024-03-06 22:00:00+00:00,1.3518,1.35184,1.35134,1.35152,565,,,23.86704424934912,-0.0019587256418400756,0.0015364285714285814,0
2024-03-06 23:00:00+00:00,1.35152,1.35166,1.35122,1.35124,778,,,23.921246412002375,-0.0019527109953509925,0.001506428571428591,1
2024-03-07 00:00:00+00:00,1.35125,1.3519,1.35088,1.35162,2158,,,22.81103537983968,-0.0018954321584110367,0.0015214285714285941,0
2024-03-07 01:00:00+00:00,1.3516,1.3523,1.35135,1.3516,4600,,,24.70878985665115,-0.001830550651880758,0.0015035714285714613,1
2024-03-07 02:00:00+00:00,1.35158,1.35257,1.35152,1.35162,2872,,,16.20368269893231,-0.0017572611450336062,0.0014385714285714477,0
2024-03-07 03:00:00+00:00,1.35164,1.35184,1.3509,1.35104,2137,,,19.315643441613005,-0.001726082629468939,0.0013342857142857323,0
2024-03-07 04:00:00+00:00,1.35103,1.35116,1.35036,1.35074,2148,,,27.95520904586148,-0.001705916184175038,0.001117142857142864,1
2024-03-07 05:00:00+00:00,1.35072,1.3512,1.35046,1.35114,2028,,,47.35668216001114,-0.0016387667904642633,0.0009385714285714394,0
2024-03-07 06:00:00+00:00,1.35119,1.35148,1.35078,1.35104,2209,,,49.76835723217672,-0.0015754586695744255,0.0008992857142857057,0
2024-03-07 07:00:00+00:00,1.35104,1.35164,1.35068,1.35084,3300,,,53.48240080755961,-0.0015238587609620602,0.0008764285714285558,1
2024-03-07 08:00:00+00:00,1.35082,1.35149,1.3504,1.35098,4277,,,44.34505332418636,-0.0014548974791603886,0.0008364285714285634,0
2024-03-07 09:00:00+00:00,1.35096,1.35164,1.35054,1.35072,3681,,,35.45439504196264,-0.0014050286973599224,0.0008214285714285444,0
2024-03-07 10:00:00+00:00,1.35071,1.35092,1.34998,1.35008,3069,,,28.97425496421552,-0.0014010001224749047,0.0008364285714285316,0
2024-03-07 11:00:00+00:00,1.35008,1.3505,1.3497,1.34997,3263,,,31.215348890918747,-0.001390652947024229,0.0008599999999999719,0
2024-03-07 12:00:00+00:00,1.34996,1.35018,1.34904,1.34943,3459,,,23.677498366505787,-0.0014097752118760187,0.0009049999999999654,0
2024-03-07 13:00:00+00:00,1.34942,1.3506,1.3482,1.34862,7168,,,20.888823901438556,-0.0014733066135474981,0.0010449999999999626,1
2024-03-07 14:00:00+00:00,1.34864,1.34967,1.34832,1.34864,7454,,,14.009614460245317,-0.0015046966676941498,0.001068571428571387,0
2024-03-07 15:00:00+00:00,1.34862,1.34926,1.34764,1.34788,5613,,,11.885211804724221,-0.0015727692552143235,0.0011164285714285263,0
2024-03-07 16:00:00+00:00,1.34789,1.34799,1.34608,1.34676,5486,,,9.364526571343916,-0.00169752391204403,0.0011778571428571036,1
