timestamp,open,high,low,close,volume,SMA50,SMA200,RSI,MACD,ATR,target
2024-03-06 04:00:00+00:00,0.60886,0.6093,0.60872,0.60911,1176,,,,0.0,,1
2024-03-06 05:00:00+00:00,0.60909,0.60976,0.60908,0.6094,1237,,,,2.3133903134020528e-05,,0
2024-03-06 06:00:00+00:00,0.6094,0.60986,0.60918,0.60924,1702,,,,2.823158902942602e-05,,1
2024-03-06 07:00:00+00:00,0.60928,0.61004,0.60928,0.60953,3111,,,,5.503767810388638e-05,,1
2024-03-06 08:00:00+00:00,0.60952,0.60994,0.60932,0.60988,3185,,,,0.00010333261765671509,,1
2024-03-06 09:00:00+00:00,0.60986,0.61034,0.60966,0.6103,2567,,,,0.00017349722707671322,,0
2024-03-06 10:00:00+00:00,0.61029,0.61038,0.60966,0.60975,2023,,,,0.00018261767916261107,,1
2024-03-06 11:00:00+00:00,0.60977,0.61044,0.60972,0.61034,2166,,,,0.0002347477464190728,,0
2024-03-06 12:00:00+00:00,0.61034,0.61089,0.61004,0.61004,2150,,,,0.00024898357978031527,,1
2024-03-06 13:00:00+00:00,0.61001,0.61166,0.61,0.61148,6016,,,,0.0003721713856357223,,1
2024-03-06 14:00:00+00:00,0.61146,0.61225,0.61128,0.61203,4226,,,,0.0005083194228655552,,1
2024-03-06 15:00:00+00:00,0.61201,0.61298,0.61139,0.6127,6187,,,,0.000662642592514473,,1
2024-03-06 16:00:00+00:00,0.61268,0.61443,0.61238,0.614,4007,,,,0.0008797032799315874,,0
2024-03-06 17:00:00+00:00,0.614,0.61436,0.61311,0.61328,3733,,,77.32620149845148,0.0009823040660283944,0.0009892857142857006,1
2024-03-06 18:00:00+00:00,0.61328,0.61395,0.61312,0.61346,2345,,,77.8487721020737,0.0010658539233288078,0.0010071428571428493,0
2024-03-06 19:00:00+00:00,0.61346,0.6135,0.61271,0.61293,2820,,,71.9253407509603,0.0010768875275006806,0.0010149999999999962,1
2024-03-06 20:00:00+00:00,0.61289,0.61303,0.61262,0.61296,1580,,,73.48471858761918,0.0010756530290313426,0.0009957142857142823,0
2024-03-06 21:00:00+00:00,0.61294,0.61302,0.61278,0.61294,390,,,72.28744940859065,0.001060832233603426,0.000955714285714282,0
2024-03-06 22:00:00+00:00,0.613,0.61314,0.61278,0.61288,667,,,70.38030090703717,0.0010323449182841893,0.0009371428571428507,0
2024-03-06 23:00:00+00:00,0.61291,0.61314,0.61258,0.61284,1105,,,68.19470562666653,0.000995070298951073,0.0009285714285714215,1
2024-03-07 00:00:00+00:00,0.61284,0.61344,0.61284,0.61331,3177,,,75.79694765836831,0.000992019582391368,0.0009199999999999843,0
2024-03-07 01:00:00+00:00,0.61334,0.61376,0.61301,0.61322,3860,,,72.4998414065978,0.0009711448661992028,0.0009221428571428396,1
2024-03-07 02:00:00+00:00,0.61322,0.6138,0.6127,0.61374,2631,,,77.94545449601823,0.000985204335094858,0.0009399999999999806,1
2024-03-07 03:00:00+00:00,0.61372,0.61442,0.61338,0.61416,2196,,,73.92838660760579,0.0010184964621771098,0.0008957142857142616,1
2024-03-07 04:00:00+00:00,0.61418,0.61504,0.6141,0.61478,2793,,,74.25025758313919,0.001082431929695371,0.0008935714285714143,0
2024-03-07 05:00:00+00:00,0.61479,0.61496,0.61413,0.61414,2214,,,62.765801645173745,0.0010691342825407402,0.0008392857142857012,1
2024-03-07 06:00:00+00:00,0.61412,0.61472,0.61396,0.61462,2604,,,56.43137136116293,0.001084822629840776,0.000747142857142851,1
2024-03-07 07:00:00+00:00,0.6146,0.61515,0.61454,0.61498,3657,,,69.05807918988596,0.0011134693676987384,0.0007014285714285672,1
2024-03-07 08:00:00+00:00,0.61502,0.6157,0.61438,0.61556,4366,,,71.60473200283013,0.00116949208975059,0.0007364285714285665,0
2024-03-07 09:00:00+00:00,0.61556,0.61577,0.61498,0.61552,2901,,,79.6336121577649,0.0011968661074293063,0.0007364285714285665,1
2024-03-07 10:00:00+00:00,0.61553,0.61631,0.61542,0.61628,2468,,,82.54879300331436,0.0012653002682041503,0.0007707142857142912,0
2024-03-07 11:00:00+00:00,0.6163,0.61631,0.61584,0.61586,2112,,,76.54525970297377,0.00127099312615353,0.0007871428571428593,1
2024-03-07 12:00:00+00:00,0.61586,0.61636,0.61582,0.61614,2646,,,78.49631137266398,0.001283305272681945,0.0007999999999999992,1
2024-03-07 13:00:00+00:00,0.61612,0.61734,0.61575,0.61656,5263,,,80.49161854382477,0.0013118312533216825,0.0008735714285714259,0
2024-03-07 14:00:00+00:00,0.61655,0.61685,0.61604,0.61655,5083,,,78.72320884309778,0.0013184333036427853,0.000888571428571429,1
2024-03-07 15:00:00+00:00,0.61655,0.61708,0.61563,0.61668,3548,,,80.45754816801455,0.001318951339607799,0.0009385714285714315,1
2024-03-07 16:00:00+00:00,0.61668,0.61763,0.6166,0.61713,3327,,,80.21370356651458,0.0013402238596417204,0.0009335714285714304,0
2024-03-07 17:00:00+00:00,0.61714,0.61726,0.61668,0.61708,2230,,,77.86238739056718,0.0013376285535755539,0.0009007142857142944,1
2024-03-07 18:00:00+00:00,0.61708,0.61752,0.61708,0.61717,1258,,,75.3713258601774,0.0013275310510614258,0.0008650000000000047,1
2024-03-07 19:00:00+00:00,0.61718,0.61749,0.61704,0.61747,1150,,,88.10040425499633,0.0013284229673130588,0.0008378571428571442,0
2024-03-07 20:00:00+00:00,0.61742,0.61752,0.61716,0.61736,1911,,,84.24970512603159,0.0013052081100479729,0.0008092857142857028,1
2024-03-07 21:00:00+00:00,0.6174,0.61749,0.61726,0.61741,672,,,82.92651464194972,0.0012761342690563726,0.0007821428571428424,0
2024-03-07 22:00:00+00:00,0.61752,0.6176,0.61732,0.61734,393,,,77.98707804430992,0.001233228732449576,0.0007078571428571331,1
2024-03-07 23:00:00+00:00,0.61732,0.61786,0.61726,0.61784,734,,,81.86781699191272,0.0012254454347384591,0.0006942857142856949,0
2024-03-08 00:00:00+00:00,0.61785,0.6184,0.61762,0.61782,2556,,,76.55135457966921,0.0012037867777312528,0.0006864285714285481,0
2024-03-08 01:00:00+00:00,0.6178,0.6181,0.61614,0.61673,2954,,,62.18463008828679,0.0010861478096745314,0.0007928571428571189,1
